apple_id,version,date,description
544007664,13.42,43402,"Fixed bugs, improved performance, took out the garbage, mowed the front lawn, and now we need a little nap."
544007664,13.41,43395,We added shinier bells and whistles. Because who doesn’t like a good upgrade??
544007664,13.4,43388,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.39.11,43383,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.39,43381,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.38,43374,We fixed the tubes that bring you videos – and some bugs too.
544007664,13.37,43367,"Fixed bugs, improved performance, took out the garbage, mowed the front lawn, and now we need a little nap."
544007664,13.36,43360,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.35,43353,We added shinier bells and whistles. Because who doesn’t like a good upgrade??
544007664,13.34,43346,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.33,43338,YouTube's newest version is ready for unboxing. Get the latest update for all available features & stability improvements.
544007664,13.32,43331,YouTube's newest version is ready for unboxing. Get the latest update for all available features & stability improvements.
544007664,13.31,43324,YouTube's newest version is ready for unboxing. Get the latest update for all available features & stability improvements.
544007664,13.3,43317,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.29,43310,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.28,43303,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.27,43296,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.25,43289,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.24.9,43277,"Bug fixes, stability improvements, repairs to the space–time continuum, etc. ..."
544007664,13.24,43275,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,13.23,43268,General fixes and stability improvements.
544007664,13.22,43261,General fixes and stability improvements.
544007664,13.2,43247,General fixes and stability improvements.
544007664,13.19.7,43240,General fixes and stability improvements.
544007664,13.19,43234,General fixes and stability improvements.
544007664,13.18,43233,General fixes and stability improvements.
544007664,13.17,43224,General fixes and stability improvements.
544007664,13.16,43219,General fixes and stability improvements.
544007664,13.15,43212,General fixes and stability improvements.
544007664,13.14,43205,General fixes and stability improvements.
544007664,13.13,43198,General fixes and stability improvements.
544007664,13.12,43191,General fixes and stability improvements.
544007664,13.11,43184,General fixes and stability improvements.
544007664,13.1,43177,General fixes and stability improvements.
544007664,13.08,43164,General fixes and stability improvements.
544007664,13.07,43157,General fixes and stability improvements.
544007664,13.06,43151,General fixes and stability improvements.
544007664,13.05,43143,General fixes and stability improvements.
544007664,13.04,43136,General fixes and stability improvements.
544007664,13.03,43129,General fixes and stability improvements.
544007664,13.02.9,43122,General fixes and stability improvements.
544007664,13.01.5,43117,General fixes and stability improvements.
544007664,13.01,43115,General fixes and stability improvements.
544007664,12.49,43103,General fixes and stability improvements.
544007664,12.47.16,43075,Fixed issue where videos could unexpectedly advance.
544007664,12.47,43074,General fixes and stability improvements.
544007664,12.45,43066,Fixed an issue with battery usage
544007664,12.44,43052,"• Support for iPhone X, including 'pinch to zoom' in fullscreen"
544007664,12.43,43045,"• Support for iPhone X, including 'pinch to zoom' in fullscreen"
544007664,12.42,43038,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,12.41,43031,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,12.4,43024,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,12.38,43011,"• iMessage support added
• Swipe to remove videos from playlists you've created"
544007664,12.37,43004,"Fixed bugs, improved performance, took out the garbage, mowed the front lawn, and now we need a little nap."
544007664,12.35,42990,• Adjust video playback speed with new player controls
544007664,12.34,42983,Includes support for live streaming with Apple’s ReplayKit.
544007664,12.33,42976,"• Adjust video playback speed with new player controls
• Updated the design of the YouTube header and logo"
544007664,12.32,42969,We added shinier bells and whistles. Because who doesn’t like a good upgrade??
544007664,12.31,42963,Fixed an issue where search queries disappear when editing.
544007664,12.3,42955,Fixed what needed fixing and squished some bugs.
544007664,12.29,42948,"Fixed bugs, improved performance, and included a compatibility update just for you."
544007664,12.28,42939,• Sort playlists you create by date added
544007664,12.27,42934,Fixed issue where returning to YouTube app caused the video to play with no sound
544007664,12.25,42926,We added shinier bells and whistles. Because who doesn’t like a good upgrade??
544007664,12.24,42913,Fixed what needed fixing and squished some bugs.
544007664,12.23,42905,"Fixed bugs, improved performance, took out the garbage, mowed the front lawn, and now we need a little nap."
544007664,12.21,42888,• Fixed issue where offline videos could not be saved or played after upgrading to version 12.18.
544007664,12.20.1,42886,• We’ve added a new Activity tab where you can easily find and control all of your notifications
544007664,12.2,42885,• We’ve added a new Activity tab where you can easily find and control all of your notifications
544007664,12.18,42872,Fixed what needed fixing and squished some bugs.
544007664,12.17,42864,"Bug fixes, stability improvements, repairs to time-space continuum, etc. etc."
544007664,12.16,42858,"Fixed bugs, improved performance, and included a compatibility update just for you."
544007664,12.15,42850,• Fixed issue with the 'Add to playlist' menu on iPad
544007664,12.14,42843,We fixed the tubes that bring you videos – and some bugs too.
544007664,12.13,42837,"• Change YouTube's font size. Go to Settings > General > Accessibility > Larger Text on your device to adjust, then restart the app"
544007664,12.11.1,42831,"• YouTube video and channel links now open in the app instead of the browser. To stay in the browser, tap the link, then tap 'youtube.com >' at the top"
544007664,12.11,42823,"• YouTube video and channel links now open in the app instead of the browser. To stay in the browser, tap the link, then tap 'youtube.com >' at the top"
544007664,12.1,42815,• View all comment replies without minimizing the video player
544007664,12.07,42794,"• Links to YouTube videos now open in the app instead of the browser for a better viewing experience. If you prefer to stay in the browser, tap the 'youtube.com >' arrow at the top right
• Removed confirmation when discarding an empty comment"
544007664,12.06,42787,"• In full screen swipe up to browse more videos
• Fixed uncommon issue causing app to become unresponsive after opening
• If you are on iOS 7 and previously installed the YouTube app, you can now reinstall the latest available version"
544007664,12.05,42780,"• Easily rewind or skip forwards 10 seconds by double-tapping on the left and right sides of the video player.
• For iPad, a new 2-column layout for browsing your Library tab

This release fixes the following issues:
• Made it easier to scrub to the very beginning or end of a video
• Fixed delay when pressing the fullscreen and minimize buttons in the player
• Fixed crash while watching videos on Chromecast"
